id,city,url,lat,lng,Service Category,Services Provided
11920,Pickering,/locations/serviceontario/bayly-and-liverpool-pickering,43.830204,-79.08046,"Vehicle permits, plates and stickers",Order a personalized licence plate
11920,Pickering,/locations/serviceontario/bayly-and-liverpool-pickering,43.830204,-79.08046,Driver's licences,Renew or replace a driving instructor licence
11920,Pickering,/locations/serviceontario/bayly-and-liverpool-pickering,43.830204,-79.08046,"Vehicle permits, plates and stickers",Replace a personalized licence plate
11920,Pickering,/locations/serviceontario/bayly-and-liverpool-pickering,43.830204,-79.08046,"Vehicle permits, plates and stickers",Buy a licence plate with graphic
11920,Pickering,/locations/serviceontario/bayly-and-liverpool-pickering,43.830204,-79.08046,"Vehicle permits, plates and stickers",Order a sample personalized licence plate
11920,Pickering,/locations/serviceontario/bayly-and-liverpool-pickering,43.830204,-79.08046,"Vehicle permits, plates and stickers",Order a French slogan licence plate
11920,Pickering,/locations/serviceontario/bayly-and-liverpool-pickering,43.830204,-79.08046,"Vehicle permits, plates and stickers",Buy a personalized licence plate gift certificate
11920,Pickering,/locations/serviceontario/bayly-and-liverpool-pickering,43.830204,-79.08046,"Vehicle permits, plates and stickers",Get a dealer or service licence plate and permit
11920,Pickering,/locations/serviceontario/bayly-and-liverpool-pickering,43.830204,-79.08046,Driver and vehicle records,Order an off-road vehicle's history record
11920,Pickering,/locations/serviceontario/bayly-and-liverpool-pickering,43.830204,-79.08046,Driver and vehicle records,Order a snow vehicle's history record
11920,Pickering,/locations/serviceontario/bayly-and-liverpool-pickering,43.830204,-79.08046,"Vehicle permits, plates and stickers",Get or replace an off-road vehicle permit
11920,Pickering,/locations/serviceontario/bayly-and-liverpool-pickering,43.830204,-79.08046,"Vehicle permits, plates and stickers",Get or replace an off-road vehicle licence plate
11920,Pickering,/locations/serviceontario/bayly-and-liverpool-pickering,43.830204,-79.08046,"Vehicle permits, plates and stickers",Get or replace a snow vehicle permit
11920,Pickering,/locations/serviceontario/bayly-and-liverpool-pickering,43.830204,-79.08046,"Vehicle permits, plates and stickers",Get a snow vehicle validation sticker
11920,Pickering,/locations/serviceontario/bayly-and-liverpool-pickering,43.830204,-79.08046,Driver's licences,Change information on a driver's licence
11920,Pickering,/locations/serviceontario/bayly-and-liverpool-pickering,43.830204,-79.08046,Driver's licences,Convert an enhanced driver's licence to a regular driver's licence
82,Ajax,/locations/serviceontario/bayly-and-audley-ajax,43.84969,-78.992485,Photo card,Get an Ontario photo card
82,Ajax,/locations/serviceontario/bayly-and-audley-ajax,43.84969,-78.992485,Accessible parking permit,Get an accessible parking permit
82,Ajax,/locations/serviceontario/bayly-and-audley-ajax,43.84969,-78.992485,Organ and tissue donation,Register to be an organ and tissue donor
82,Ajax,/locations/serviceontario/bayly-and-audley-ajax,43.84969,-78.992485,"Vehicle permits, plates and stickers",Register a vehicle
82,Ajax,/locations/serviceontario/bayly-and-audley-ajax,43.84969,-78.992485,Health card and insurance (OHIP),Switch to a photo health card
82,Ajax,/locations/serviceontario/bayly-and-audley-ajax,43.84969,-78.992485,Health card and insurance (OHIP),Apply for a health card
82,Ajax,/locations/serviceontario/bayly-and-audley-ajax,43.84969,-78.992485,Accessible parking permit,Change information on an accessible parking permit
82,Ajax,/locations/serviceontario/bayly-and-audley-ajax,43.84969,-78.992485,Driver's licences,Renew a driver's licence
82,Ajax,/locations/serviceontario/bayly-and-audley-ajax,43.84969,-78.992485,Photo card,Renew an Ontario Photo Card
82,Ajax,/locations/serviceontario/bayly-and-audley-ajax,43.84969,-78.992485,Driver's licences,Change address on a driver's licence
82,Ajax,/locations/serviceontario/bayly-and-audley-ajax,43.84969,-78.992485,Photo card,Change information on an Ontario photo card
82,Ajax,/locations/serviceontario/bayly-and-audley-ajax,43.84969,-78.992485,Health card and insurance (OHIP),Renew a health card
82,Ajax,/locations/serviceontario/bayly-and-audley-ajax,43.84969,-78.992485,Accessible parking permit,Renew or replace an accessible parking permit
82,Ajax,/locations/serviceontario/bayly-and-audley-ajax,43.84969,-78.992485,Health card and insurance (OHIP),Change address on a health card
82,Ajax,/locations/serviceontario/bayly-and-audley-ajax,43.84969,-78.992485,Photo card,Replace an Ontario photo card
82,Ajax,/locations/serviceontario/bayly-and-audley-ajax,43.84969,-78.992485,Health card and insurance (OHIP),Change the name on a health card
82,Ajax,/locations/serviceontario/bayly-and-audley-ajax,43.84969,-78.992485,Driver's licences,Replace a driver's licence
82,Ajax,/locations/serviceontario/bayly-and-audley-ajax,43.84969,-78.992485,Health card and insurance (OHIP),Replace a health card
82,Ajax,/locations/serviceontario/bayly-and-audley-ajax,43.84969,-78.992485,Driver's licences,Retake a driver's licence photo
82,Ajax,/locations/serviceontario/bayly-and-audley-ajax,43.84969,-78.992485,Driver's licences,Reinstate a driver's licence
82,Ajax,/locations/serviceontario/bayly-and-audley-ajax,43.84969,-78.992485,Driver and vehicle records,Order driver's records
82,Ajax,/locations/serviceontario/bayly-and-audley-ajax,43.84969,-78.992485,Driver's licences,Pay defaulted driver fines
82,Ajax,/locations/serviceontario/bayly-and-audley-ajax,43.84969,-78.992485,"Vehicle permits, plates and stickers",Licence plate renewal
82,Ajax,/locations/serviceontario/bayly-and-audley-ajax,43.84969,-78.992485,"Vehicle permits, plates and stickers",Get a temporary licence plate sticker
82,Ajax,/locations/serviceontario/bayly-and-audley-ajax,43.84969,-78.992485,Driver and vehicle records,Order a used vehicle information package
82,Ajax,/locations/serviceontario/bayly-and-audley-ajax,43.84969,-78.992485,"Vehicle permits, plates and stickers",Change address on a vehicle permit
82,Ajax,/locations/serviceontario/bayly-and-audley-ajax,43.84969,-78.992485,Driver and vehicle records,Order a vehicle record
82,Ajax,/locations/serviceontario/bayly-and-audley-ajax,43.84969,-78.992485,"Vehicle permits, plates and stickers",Change name on a vehicle permit
82,Ajax,/locations/serviceontario/bayly-and-audley-ajax,43.84969,-78.992485,Driver and vehicle records,Order the most recent owner abstract (uncertified)
82,Ajax,/locations/serviceontario/bayly-and-audley-ajax,43.84969,-78.992485,"Vehicle permits, plates and stickers",Change status of a vehicle permit
82,Ajax,/locations/serviceontario/bayly-and-audley-ajax,43.84969,-78.992485,Driver and vehicle records,Get or renew a commercial vehicle operator record
82,Ajax,/locations/serviceontario/bayly-and-audley-ajax,43.84969,-78.992485,"Vehicle permits, plates and stickers",Replace a vehicle permit
82,Ajax,/locations/serviceontario/bayly-and-audley-ajax,43.84969,-78.992485,"Vehicle permits, plates and stickers",Replace a licence plate
82,Ajax,/locations/serviceontario/bayly-and-audley-ajax,43.84969,-78.992485,"Vehicle permits, plates and stickers",Order a personalized licence plate
82,Ajax,/locations/serviceontario/bayly-and-audley-ajax,43.84969,-78.992485,Driver's licences,Renew or replace a driving instructor licence
82,Ajax,/locations/serviceontario/bayly-and-audley-ajax,43.84969,-78.992485,"Vehicle permits, plates and stickers",Replace a personalized licence plate
82,Ajax,/locations/serviceontario/bayly-and-audley-ajax,43.84969,-78.992485,"Vehicle permits, plates and stickers",Buy a licence plate with graphic
82,Ajax,/locations/serviceontario/bayly-and-audley-ajax,43.84969,-78.992485,"Vehicle permits, plates and stickers",Order a sample personalized licence plate
82,Ajax,/locations/serviceontario/bayly-and-audley-ajax,43.84969,-78.992485,"Vehicle permits, plates and stickers",Order a French slogan licence plate
82,Ajax,/locations/serviceontario/bayly-and-audley-ajax,43.84969,-78.992485,"Vehicle permits, plates and stickers",Buy a personalized licence plate gift certificate
82,Ajax,/locations/serviceontario/bayly-and-audley-ajax,43.84969,-78.992485,"Vehicle permits, plates and stickers",Get a dealer or service licence plate and permit
82,Ajax,/locations/serviceontario/bayly-and-audley-ajax,43.84969,-78.992485,Driver and vehicle records,Order an off-road vehicle's history record
82,Ajax,/locations/serviceontario/bayly-and-audley-ajax,43.84969,-78.992485,Driver and vehicle records,Order a snow vehicle's history record
82,Ajax,/locations/serviceontario/bayly-and-audley-ajax,43.84969,-78.992485,"Vehicle permits, plates and stickers",Get or replace an off-road vehicle permit
82,Ajax,/locations/serviceontario/bayly-and-audley-ajax,43.84969,-78.992485,"Vehicle permits, plates and stickers",Get or replace an off-road vehicle licence plate
82,Ajax,/locations/serviceontario/bayly-and-audley-ajax,43.84969,-78.992485,"Vehicle permits, plates and stickers",Get or replace a snow vehicle permit
82,Ajax,/locations/serviceontario/bayly-and-audley-ajax,43.84969,-78.992485,"Vehicle permits, plates and stickers",Get a snow vehicle validation sticker
82,Ajax,/locations/serviceontario/bayly-and-audley-ajax,43.84969,-78.992485,Driver's licences,Change information on a driver's licence
82,Ajax,/locations/serviceontario/bayly-and-audley-ajax,43.84969,-78.992485,Driver's licences,Convert an enhanced driver's licence to a regular driver's licence
447,Geraldton,/locations/serviceontario/beamish-and-first-geraldton,49.720676,-86.9524,Apostille/Authentication of Documents,Commissioner of Oaths
447,Geraldton,/locations/serviceontario/beamish-and-first-geraldton,49.720676,-86.9524,Housing and property,File an application with the Landlord and Tenant Board
447,Geraldton,/locations/serviceontario/beamish-and-first-geraldton,49.720676,-86.9524,Photo card,Get an Ontario photo card
447,Geraldton,/locations/serviceontario/beamish-and-first-geraldton,49.720676,-86.9524,Accessible parking permit,Get an accessible parking permit
447,Geraldton,/locations/serviceontario/beamish-and-first-geraldton,49.720676,-86.9524,Organ and tissue donation,Register to be an organ and tissue donor
447,Geraldton,/locations/serviceontario/beamish-and-first-geraldton,49.720676,-86.9524,"Vehicle permits, plates and stickers",Register a vehicle
447,Geraldton,/locations/serviceontario/beamish-and-first-geraldton,49.720676,-86.9524,Health card and insurance (OHIP),Switch to a photo health card
447,Geraldton,/locations/serviceontario/beamish-and-first-geraldton,49.720676,-86.9524,Health card and insurance (OHIP),Apply for a health card
447,Geraldton,/locations/serviceontario/beamish-and-first-geraldton,49.720676,-86.9524,Accessible parking permit,Change information on an accessible parking permit
447,Geraldton,/locations/serviceontario/beamish-and-first-geraldton,49.720676,-86.9524,Driver's licences,Renew a driver's licence
447,Geraldton,/locations/serviceontario/beamish-and-first-geraldton,49.720676,-86.9524,Photo card,Renew an Ontario Photo Card
447,Geraldton,/locations/serviceontario/beamish-and-first-geraldton,49.720676,-86.9524,Driver's licences,Change address on a driver's licence
447,Geraldton,/locations/serviceontario/beamish-and-first-geraldton,49.720676,-86.9524,Photo card,Change information on an Ontario photo card
447,Geraldton,/locations/serviceontario/beamish-and-first-geraldton,49.720676,-86.9524,"Birth, marriage and death",Get or replace a marriage certificate
447,Geraldton,/locations/serviceontario/beamish-and-first-geraldton,49.720676,-86.9524,Taxes,Pay beer or wine tax
447,Geraldton,/locations/serviceontario/beamish-and-first-geraldton,49.720676,-86.9524,Health card and insurance (OHIP),Renew a health card
447,Geraldton,/locations/serviceontario/beamish-and-first-geraldton,49.720676,-86.9524,Accessible parking permit,Renew or replace an accessible parking permit
447,Geraldton,/locations/serviceontario/beamish-and-first-geraldton,49.720676,-86.9524,Health card and insurance (OHIP),Change address on a health card
447,Geraldton,/locations/serviceontario/beamish-and-first-geraldton,49.720676,-86.9524,Photo card,Replace an Ontario photo card
447,Geraldton,/locations/serviceontario/beamish-and-first-geraldton,49.720676,-86.9524,Health card and insurance (OHIP),Change the name on a health card
447,Geraldton,/locations/serviceontario/beamish-and-first-geraldton,49.720676,-86.9524,"Birth, marriage and death",Order a death certificate
447,Geraldton,/locations/serviceontario/beamish-and-first-geraldton,49.720676,-86.9524,Taxes,Pay corporations tax insurance premium
447,Geraldton,/locations/serviceontario/beamish-and-first-geraldton,49.720676,-86.9524,Driver's licences,Replace a driver's licence
447,Geraldton,/locations/serviceontario/beamish-and-first-geraldton,49.720676,-86.9524,Taxes,Pay corporations tax payment-in-lieu
447,Geraldton,/locations/serviceontario/beamish-and-first-geraldton,49.720676,-86.9524,Health card and insurance (OHIP),Replace a health card
447,Geraldton,/locations/serviceontario/beamish-and-first-geraldton,49.720676,-86.9524,Driver's licences,Retake a driver's licence photo
447,Geraldton,/locations/serviceontario/beamish-and-first-geraldton,49.720676,-86.9524,Driver's licences,Change a driver's licence class
447,Geraldton,/locations/serviceontario/beamish-and-first-geraldton,49.720676,-86.9524,Driver's licences,Change a driver's licence endorsement
447,Geraldton,/locations/serviceontario/beamish-and-first-geraldton,49.720676,-86.9524,Taxes,File an employer health tax return
447,Geraldton,/locations/serviceontario/beamish-and-first-geraldton,49.720676,-86.9524,Taxes,Pay employer health tax
447,Geraldton,/locations/serviceontario/beamish-and-first-geraldton,49.720676,-86.9524,Driver's licences,Reinstate a driver's licence
447,Geraldton,/locations/serviceontario/beamish-and-first-geraldton,49.720676,-86.9524,Driver and vehicle records,Order driver's records
447,Geraldton,/locations/serviceontario/beamish-and-first-geraldton,49.720676,-86.9524,Driver's licences,Pay defaulted driver fines
447,Geraldton,/locations/serviceontario/beamish-and-first-geraldton,49.720676,-86.9524,"Vehicle permits, plates and stickers",Licence plate renewal
447,Geraldton,/locations/serviceontario/beamish-and-first-geraldton,49.720676,-86.9524,"Fishing, hunting and camping",Change address on an Outdoors card
447,Geraldton,/locations/serviceontario/beamish-and-first-geraldton,49.720676,-86.9524,"Vehicle permits, plates and stickers",Get a temporary licence plate sticker
447,Geraldton,/locations/serviceontario/beamish-and-first-geraldton,49.720676,-86.9524,"Fishing, hunting and camping",Get or renew an Outdoors card
447,Geraldton,/locations/serviceontario/beamish-and-first-geraldton,49.720676,-86.9524,Taxes,Pay fuel tax
447,Geraldton,/locations/serviceontario/beamish-and-first-geraldton,49.720676,-86.9524,"Fishing, hunting and camping",Replace an Outdoors card
447,Geraldton,/locations/serviceontario/beamish-and-first-geraldton,49.720676,-86.9524,Taxes,Pay IFTA
447,Geraldton,/locations/serviceontario/beamish-and-first-geraldton,49.720676,-86.9524,Taxes,Pay land transfer tax
447,Geraldton,/locations/serviceontario/beamish-and-first-geraldton,49.720676,-86.9524,Driver and vehicle records,Order a used vehicle information package
447,Geraldton,/locations/serviceontario/beamish-and-first-geraldton,49.720676,-86.9524,Taxes,Pay mining tax
447,Geraldton,/locations/serviceontario/beamish-and-first-geraldton,49.720676,-86.9524,Health card and insurance (OHIP),Register to keep OHIP coverage while outside Canada
447,Geraldton,/locations/serviceontario/beamish-and-first-geraldton,49.720676,-86.9524,"Vehicle permits, plates and stickers",Change address on a vehicle permit
447,Geraldton,/locations/serviceontario/beamish-and-first-geraldton,49.720676,-86.9524,Driver and vehicle records,Order a vehicle record
447,Geraldton,/locations/serviceontario/beamish-and-first-geraldton,49.720676,-86.9524,Taxes,Pay retail sales tax on a boat or used vehicle
447,Geraldton,/locations/serviceontario/beamish-and-first-geraldton,49.720676,-86.9524,Health card and insurance (OHIP),Resume OHIP coverage after moving back to Ontario
447,Geraldton,/locations/serviceontario/beamish-and-first-geraldton,49.720676,-86.9524,"Vehicle permits, plates and stickers",Change name on a vehicle permit
447,Geraldton,/locations/serviceontario/beamish-and-first-geraldton,49.720676,-86.9524,Driver and vehicle records,Order the most recent owner abstract (uncertified)
447,Geraldton,/locations/serviceontario/beamish-and-first-geraldton,49.720676,-86.9524,"Vehicle permits, plates and stickers",Change status of a vehicle permit
447,Geraldton,/locations/serviceontario/beamish-and-first-geraldton,49.720676,-86.9524,Driver and vehicle records,Get or renew a commercial vehicle operator record
447,Geraldton,/locations/serviceontario/beamish-and-first-geraldton,49.720676,-86.9524,Taxes,Pay retail sales tax insurance premium
447,Geraldton,/locations/serviceontario/beamish-and-first-geraldton,49.720676,-86.9524,"Vehicle permits, plates and stickers",Replace a vehicle permit
447,Geraldton,/locations/serviceontario/beamish-and-first-geraldton,49.720676,-86.9524,Taxes,Pay tobacco tax
447,Geraldton,/locations/serviceontario/beamish-and-first-geraldton,49.720676,-86.9524,"Vehicle permits, plates and stickers",Replace a licence plate
447,Geraldton,/locations/serviceontario/beamish-and-first-geraldton,49.720676,-86.9524,"Vehicle permits, plates and stickers",Order a personalized licence plate
447,Geraldton,/locations/serviceontario/beamish-and-first-geraldton,49.720676,-86.9524,Driver's licences,Renew or replace a driving instructor licence
447,Geraldton,/locations/serviceontario/beamish-and-first-geraldton,49.720676,-86.9524,"Vehicle permits, plates and stickers",Replace a personalized licence plate
447,Geraldton,/locations/serviceontario/beamish-and-first-geraldton,49.720676,-86.9524,"Vehicle permits, plates and stickers",Buy a licence plate with graphic
447,Geraldton,/locations/serviceontario/beamish-and-first-geraldton,49.720676,-86.9524,"Vehicle permits, plates and stickers",Order a sample personalized licence plate
447,Geraldton,/locations/serviceontario/beamish-and-first-geraldton,49.720676,-86.9524,"Vehicle permits, plates and stickers",Order a French slogan licence plate
447,Geraldton,/locations/serviceontario/beamish-and-first-geraldton,49.720676,-86.9524,"Vehicle permits, plates and stickers",Buy a personalized licence plate gift certificate
447,Geraldton,/locations/serviceontario/beamish-and-first-geraldton,49.720676,-86.9524,"Fishing, hunting and camping",Buy a Crown land camping permit
447,Geraldton,/locations/serviceontario/beamish-and-first-geraldton,49.720676,-86.9524,"Vehicle permits, plates and stickers",Get a dealer or service licence plate and permit
447,Geraldton,/locations/serviceontario/beamish-and-first-geraldton,49.720676,-86.9524,Driver and vehicle records,Order an off-road vehicle's history record
447,Geraldton,/locations/serviceontario/beamish-and-first-geraldton,49.720676,-86.9524,Driver and vehicle records,Order a snow vehicle's history record
447,Geraldton,/locations/serviceontario/beamish-and-first-geraldton,49.720676,-86.9524,"Vehicle permits, plates and stickers",Get or replace an off-road vehicle permit
447,Geraldton,/locations/serviceontario/beamish-and-first-geraldton,49.720676,-86.9524,"Vehicle permits, plates and stickers",Get or replace an off-road vehicle licence plate
447,Geraldton,/locations/serviceontario/beamish-and-first-geraldton,49.720676,-86.9524,"Vehicle permits, plates and stickers",Get or replace a snow vehicle permit
447,Geraldton,/locations/serviceontario/beamish-and-first-geraldton,49.720676,-86.9524,"Vehicle permits, plates and stickers",Get a snow vehicle validation sticker
447,Geraldton,/locations/serviceontario/beamish-and-first-geraldton,49.720676,-86.9524,Driver's licences,Change information on a driver's licence
447,Geraldton,/locations/serviceontario/beamish-and-first-geraldton,49.720676,-86.9524,Driver's licences,Convert an enhanced driver's licence to a regular driver's licence
447,Geraldton,/locations/serviceontario/beamish-and-first-geraldton,49.720676,-86.9524,"Fishing, hunting and camping",Get a fishing licence (Canadian resident)
447,Geraldton,/locations/serviceontario/beamish-and-first-geraldton,49.720676,-86.9524,"Fishing, hunting and camping",Get a fishing licence (non-resident of Canada)
447,Geraldton,/locations/serviceontario/beamish-and-first-geraldton,49.720676,-86.9524,"Fishing, hunting and camping",Get a hunting licence (Ontario resident)
447,Geraldton,/locations/serviceontario/beamish-and-first-geraldton,49.720676,-86.9524,"Fishing, hunting and camping",Get a hunting licence (non-resident of Ontario)
447,Geraldton,/locations/serviceontario/beamish-and-first-geraldton,49.720676,-86.9524,"Fishing, hunting and camping",Get an export permit (non-resident of Ontario)
349,Wiarton,/locations/serviceontario/berford-and-elm-wiarton,44.735565,-81.140396,Photo card,Get an Ontario photo card
349,Wiarton,/locations/serviceontario/berford-and-elm-wiarton,44.735565,-81.140396,Accessible parking permit,Get an accessible parking permit
349,Wiarton,/locations/serviceontario/berford-and-elm-wiarton,44.735565,-81.140396,Organ and tissue donation,Register to be an organ and tissue donor
349,Wiarton,/locations/serviceontario/berford-and-elm-wiarton,44.735565,-81.140396,"Vehicle permits, plates and stickers",Register a vehicle
349,Wiarton,/locations/serviceontario/berford-and-elm-wiarton,44.735565,-81.140396,Health card and insurance (OHIP),Switch to a photo health card
349,Wiarton,/locations/serviceontario/berford-and-elm-wiarton,44.735565,-81.140396,Health card and insurance (OHIP),Apply for a health card
349,Wiarton,/locations/serviceontario/berford-and-elm-wiarton,44.735565,-81.140396,Accessible parking permit,Change information on an accessible parking permit
349,Wiarton,/locations/serviceontario/berford-and-elm-wiarton,44.735565,-81.140396,Driver's licences,Renew a driver's licence
349,Wiarton,/locations/serviceontario/berford-and-elm-wiarton,44.735565,-81.140396,Photo card,Renew an Ontario Photo Card
349,Wiarton,/locations/serviceontario/berford-and-elm-wiarton,44.735565,-81.140396,Driver's licences,Change address on a driver's licence
349,Wiarton,/locations/serviceontario/berford-and-elm-wiarton,44.735565,-81.140396,Photo card,Change information on an Ontario photo card
349,Wiarton,/locations/serviceontario/berford-and-elm-wiarton,44.735565,-81.140396,Health card and insurance (OHIP),Renew a health card
349,Wiarton,/locations/serviceontario/berford-and-elm-wiarton,44.735565,-81.140396,Accessible parking permit,Renew or replace an accessible parking permit
349,Wiarton,/locations/serviceontario/berford-and-elm-wiarton,44.735565,-81.140396,Health card and insurance (OHIP),Change address on a health card
349,Wiarton,/locations/serviceontario/berford-and-elm-wiarton,44.735565,-81.140396,Photo card,Replace an Ontario photo card
349,Wiarton,/locations/serviceontario/berford-and-elm-wiarton,44.735565,-81.140396,Health card and insurance (OHIP),Change the name on a health card
349,Wiarton,/locations/serviceontario/berford-and-elm-wiarton,44.735565,-81.140396,Driver's licences,Replace a driver's licence
349,Wiarton,/locations/serviceontario/berford-and-elm-wiarton,44.735565,-81.140396,Health card and insurance (OHIP),Replace a health card
349,Wiarton,/locations/serviceontario/berford-and-elm-wiarton,44.735565,-81.140396,Driver's licences,Retake a driver's licence photo
349,Wiarton,/locations/serviceontario/berford-and-elm-wiarton,44.735565,-81.140396,Driver's licences,Reinstate a driver's licence
349,Wiarton,/locations/serviceontario/berford-and-elm-wiarton,44.735565,-81.140396,Driver and vehicle records,Order driver's records
349,Wiarton,/locations/serviceontario/berford-and-elm-wiarton,44.735565,-81.140396,Driver's licences,Pay defaulted driver fines
349,Wiarton,/locations/serviceontario/berford-and-elm-wiarton,44.735565,-81.140396,"Vehicle permits, plates and stickers",Licence plate renewal
349,Wiarton,/locations/serviceontario/berford-and-elm-wiarton,44.735565,-81.140396,"Vehicle permits, plates and stickers",Get a temporary licence plate sticker
349,Wiarton,/locations/serviceontario/berford-and-elm-wiarton,44.735565,-81.140396,Driver and vehicle records,Order a used vehicle information package
349,Wiarton,/locations/serviceontario/berford-and-elm-wiarton,44.735565,-81.140396,"Vehicle permits, plates and stickers",Change address on a vehicle permit
349,Wiarton,/locations/serviceontario/berford-and-elm-wiarton,44.735565,-81.140396,Driver and vehicle records,Order a vehicle record
349,Wiarton,/locations/serviceontario/berford-and-elm-wiarton,44.735565,-81.140396,"Vehicle permits, plates and stickers",Change name on a vehicle permit
349,Wiarton,/locations/serviceontario/berford-and-elm-wiarton,44.735565,-81.140396,Driver and vehicle records,Order the most recent owner abstract (uncertified)
349,Wiarton,/locations/serviceontario/berford-and-elm-wiarton,44.735565,-81.140396,"Vehicle permits, plates and stickers",Change status of a vehicle permit
349,Wiarton,/locations/serviceontario/berford-and-elm-wiarton,44.735565,-81.140396,Driver and vehicle records,Get or renew a commercial vehicle operator record
349,Wiarton,/locations/serviceontario/berford-and-elm-wiarton,44.735565,-81.140396,"Vehicle permits, plates and stickers",Replace a vehicle permit
349,Wiarton,/locations/serviceontario/berford-and-elm-wiarton,44.735565,-81.140396,"Vehicle permits, plates and stickers",Replace a licence plate
349,Wiarton,/locations/serviceontario/berford-and-elm-wiarton,44.735565,-81.140396,"Vehicle permits, plates and stickers",Order a personalized licence plate
349,Wiarton,/locations/serviceontario/berford-and-elm-wiarton,44.735565,-81.140396,Driver's licences,Renew or replace a driving instructor licence
349,Wiarton,/locations/serviceontario/berford-and-elm-wiarton,44.735565,-81.140396,"Vehicle permits, plates and stickers",Replace a personalized licence plate
349,Wiarton,/locations/serviceontario/berford-and-elm-wiarton,44.735565,-81.140396,"Vehicle permits, plates and stickers",Buy a licence plate with graphic
349,Wiarton,/locations/serviceontario/berford-and-elm-wiarton,44.735565,-81.140396,"Vehicle permits, plates and stickers",Order a sample personalized licence plate
349,Wiarton,/locations/serviceontario/berford-and-elm-wiarton,44.735565,-81.140396,"Vehicle permits, plates and stickers",Order a French slogan licence plate
349,Wiarton,/locations/serviceontario/berford-and-elm-wiarton,44.735565,-81.140396,"Vehicle permits, plates and stickers",Buy a personalized licence plate gift certificate
349,Wiarton,/locations/serviceontario/berford-and-elm-wiarton,44.735565,-81.140396,"Vehicle permits, plates and stickers",Get a dealer or service licence plate and permit
349,Wiarton,/locations/serviceontario/berford-and-elm-wiarton,44.735565,-81.140396,Driver and vehicle records,Order an off-road vehicle's history record
349,Wiarton,/locations/serviceontario/berford-and-elm-wiarton,44.735565,-81.140396,Driver and vehicle records,Order a snow vehicle's history record
349,Wiarton,/locations/serviceontario/berford-and-elm-wiarton,44.735565,-81.140396,"Vehicle permits, plates and stickers",Get or replace an off-road vehicle permit
349,Wiarton,/locations/serviceontario/berford-and-elm-wiarton,44.735565,-81.140396,"Vehicle permits, plates and stickers",Get or replace an off-road vehicle licence plate
349,Wiarton,/locations/serviceontario/berford-and-elm-wiarton,44.735565,-81.140396,"Vehicle permits, plates and stickers",Get or replace a snow vehicle permit
349,Wiarton,/locations/serviceontario/berford-and-elm-wiarton,44.735565,-81.140396,"Vehicle permits, plates and stickers",Get a snow vehicle validation sticker
349,Wiarton,/locations/serviceontario/berford-and-elm-wiarton,44.735565,-81.140396,Driver's licences,Change information on a driver's licence
349,Wiarton,/locations/serviceontario/berford-and-elm-wiarton,44.735565,-81.140396,Driver's licences,Convert an enhanced driver's licence to a regular driver's licence
476,Aurora,/locations/serviceontario/bloomington-and-yonge-aurora,43.962788,-79.46103,Taxes,Authorize or cancel a representative for certain tax matters
476,Aurora,/locations/serviceontario/bloomington-and-yonge-aurora,43.962788,-79.46103,Apostille/Authentication of Documents,Commissioner of Oaths
476,Aurora,/locations/serviceontario/bloomington-and-yonge-aurora,43.962788,-79.46103,Housing and property,File an application with the Landlord and Tenant Board
476,Aurora,/locations/serviceontario/bloomington-and-yonge-aurora,43.962788,-79.46103,Photo card,Get an Ontario photo card
476,Aurora,/locations/serviceontario/bloomington-and-yonge-aurora,43.962788,-79.46103,Accessible parking permit,Get an accessible parking permit
476,Aurora,/locations/serviceontario/bloomington-and-yonge-aurora,43.962788,-79.46103,Organ and tissue donation,Register to be an organ and tissue donor
476,Aurora,/locations/serviceontario/bloomington-and-yonge-aurora,43.962788,-79.46103,"Vehicle permits, plates and stickers",Register a vehicle
476,Aurora,/locations/serviceontario/bloomington-and-yonge-aurora,43.962788,-79.46103,Health card and insurance (OHIP),Switch to a photo health card
476,Aurora,/locations/serviceontario/bloomington-and-yonge-aurora,43.962788,-79.46103,Health card and insurance (OHIP),Apply for a health card
476,Aurora,/locations/serviceontario/bloomington-and-yonge-aurora,43.962788,-79.46103,Accessible parking permit,Change information on an accessible parking permit
476,Aurora,/locations/serviceontario/bloomington-and-yonge-aurora,43.962788,-79.46103,Taxes,File a beer or wine tax return
476,Aurora,/locations/serviceontario/bloomington-and-yonge-aurora,43.962788,-79.46103,Driver's licences,Renew a driver's licence
476,Aurora,/locations/serviceontario/bloomington-and-yonge-aurora,43.962788,-79.46103,Photo card,Renew an Ontario Photo Card
476,Aurora,/locations/serviceontario/bloomington-and-yonge-aurora,43.962788,-79.46103,Driver's licences,Change address on a driver's licence
476,Aurora,/locations/serviceontario/bloomington-and-yonge-aurora,43.962788,-79.46103,Photo card,Change information on an Ontario photo card
476,Aurora,/locations/serviceontario/bloomington-and-yonge-aurora,43.962788,-79.46103,Taxes,Pay beer or wine tax
476,Aurora,/locations/serviceontario/bloomington-and-yonge-aurora,43.962788,-79.46103,Health card and insurance (OHIP),Renew a health card
476,Aurora,/locations/serviceontario/bloomington-and-yonge-aurora,43.962788,-79.46103,Accessible parking permit,Renew or replace an accessible parking permit
476,Aurora,/locations/serviceontario/bloomington-and-yonge-aurora,43.962788,-79.46103,Health card and insurance (OHIP),Change address on a health card
476,Aurora,/locations/serviceontario/bloomington-and-yonge-aurora,43.962788,-79.46103,Taxes,Register a corporations tax insurance premium account
